symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
TCF4	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	transcription factor 4
POU2F2	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	POU class 2 homeobox 2
CELF1	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	CUGBP Elav-like family member 1
KLHL4	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	kelch like family member 4
VAPA	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	VAMP associated protein A
PDS5B	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	PDS5 cohesin associated factor B
PRICKLE2	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	prickle planar cell polarity protein 2
H3P7	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	H3 histone pseudogene 7
LINC00518	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	long intergenic non-protein coding RNA 518
SLC16A4	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	solute carrier family 16 member 4
DDX19A	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	DEAD-box helicase 19A
KLF3	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	Kruppel like factor 3
RHOG	0.003326218692162316	No data	No data	No data	No data	0.02735688589252295	No data	No data	ras homolog family member G
SLC45A2	0.0032568357297022236	0.005357247473721286	No data	No data	No data	No data	No data	No data	solute carrier family 45 member 2
TMEFF2	0.0031697632203457927	No data	No data	No data	No data	0.026070099037578353	No data	No data	transmembrane protein with EGF like and two follistatin like domains 2
H3P13	0.0030876343637491924	No data	No data	No data	No data	0.02539462037356544	No data	No data	H3 histone pseudogene 13
ANKFN1	0.003056435687688057	0.005027604621604765	No data	No data	No data	No data	No data	No data	ankyrin repeat and fibronectin type III domain containing 1
EFNA4	0.00302850158699964	No data	No data	No data	No data	0.024908275735476142	No data	No data	ephrin A4
CETN1	0.0030182354799250647	No data	No data	No data	No data	0.024823840902474525	No data	No data	centrin 1
IGHD2-15	0.0030182354799250647	No data	No data	No data	No data	0.024823840902474525	No data	No data	immunoglobulin heavy diversity 2-15
LY96	0.0030182354799250647	No data	No data	No data	No data	0.024823840902474525	No data	No data	lymphocyte antigen 96
ZNF544	0.0030144944479360944	0.004958614466941212	No data	No data	No data	No data	No data	No data	zinc finger protein 544
CCDC134	0.0029736667682873476	0.004891456034091377	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 134
NMI	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	N-myc and STAT interactor
TRIM17	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	tripartite motif containing 17
ZBP1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	Z-DNA binding protein 1
RPL26P19	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ribosomal protein L26 pseudogene 19
RNF24	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ring finger protein 24
TXNDC17	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	thioredoxin domain containing 17
EVX2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	even-skipped homeobox 2
TMEM260	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	transmembrane protein 260
APLP1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	amyloid beta precursor like protein 1
SMOX	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	spermine oxidase
MARS1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	methionyl-tRNA synthetase 1
FRAT2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	FRAT regulator of WNT signaling pathway 2
SAMD8	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	sterile alpha motif domain containing 8
DOC2B	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	double C2 domain beta
LINC00426	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	long intergenic non-protein coding RNA 426
ZIC4	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	Zic family member 4
SH3BGRL3	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	SH3 domain binding glutamate rich protein like 3
GOLGA7	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	golgin A7
C1orf68	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	chromosome 1 open reading frame 68
ZIC5	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	Zic family member 5
ALAD	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	aminolevulinate dehydratase
MLX	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	MAX dimerization protein MLX
FN3K	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	fructosamine 3 kinase
SRA1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	steroid receptor RNA activator 1
CAGE1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	cancer antigen 1
ANKRD36C	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ankyrin repeat domain 36C
FAM43A	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	family with sequence similarity 43 member A
RASSF2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	Ras association domain family member 2
TMEM30A	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	transmembrane protein 30A
IL36G	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	interleukin 36 gamma
BLOC1S2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	biogenesis of lysosomal organelles complex 1 subunit 2
TEP1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	telomerase associated protein 1
ZC3HC1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	zinc finger C3HC-type containing 1
CIDEA	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	cell death inducing DFFA like effector a
KCNG4	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	potassium voltage-gated channel modifier subfamily G member 4
RBIS	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ribosomal biogenesis factor
GATD3	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	glutamine amidotransferase class 1 domain containing 3
DDOST	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
AMHR2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	anti-Mullerian hormone receptor type 2
RAP1GAP2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	RAP1 GTPase activating protein 2
LYPLA1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	lysophospholipase 1
NR2C1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	nuclear receptor subfamily 2 group C member 1
APPBP2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	amyloid beta precursor protein binding protein 2
SNIP1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	Smad nuclear interacting protein 1
MEGF8	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	multiple EGF like domains 8
DUXAP8	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	double homeobox A pseudogene 8 
CYP4F3	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	cytochrome P450 family 4 subfamily F member 3
UGT1A10	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	UDP glucuronosyltransferase family 1 member A10
TMEM70	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	transmembrane protein 70
SLC6A8	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	solute carrier family 6 member 8
TRAP1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	TNF receptor associated protein 1
DDX18	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	DEAD-box helicase 18
LILRB5	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	leukocyte immunoglobulin like receptor B5
SNORD34	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	small nucleolar RNA, C/D box 34
TM9SF2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	transmembrane 9 superfamily member 2
PIGS	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	phosphatidylinositol glycan anchor biosynthesis class S
SHOX2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	short stature homeobox 2
IFT46	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	intraflagellar transport 46
TMTC1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	transmembrane O-mannosyltransferase targeting cadherins 1
HS3ST1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	heparan sulfate-glucosamine 3-sulfotransferase 1
HS3ST3A1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	heparan sulfate-glucosamine 3-sulfotransferase 3A1
CD37	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	CD37 molecule
TOGARAM1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	TOG array regulator of axonemal microtubules 1
RSBN1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	round spermatid basic protein 1
DZIP1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	DAZ interacting zinc finger protein 1
FRAS1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	Fraser extracellular matrix complex subunit 1
ACADSB	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	acyl-CoA dehydrogenase short/branched chain
PRKACB	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	protein kinase cAMP-activated catalytic subunit beta
IL18BP	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	interleukin 18 binding protein
ARHGAP19	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	Rho GTPase activating protein 19
SLC36A1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	solute carrier family 36 member 1
FRYL	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	FRY like transcription coactivator
SF3B6	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	splicing factor 3b subunit 6
PPP1R14B	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	protein phosphatase 1 regulatory inhibitor subunit 14B
ARFGEF3	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ARFGEF family member 3
GNL2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	G protein nucleolar 2
MAPK8IP3	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	mitogen-activated protein kinase 8 interacting protein 3
PBOV1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	prostate and breast cancer overexpressed 1
P2RX4	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	purinergic receptor P2X 4
CCDC8	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	coiled-coil domain containing 8
